input,is_pd_id,split
Be!t in0DE1,no,eval
A3V5AME9I8LM0Y,yes,eval
A28OSKG8QW8R87,no,train
A2TWB11D5F2F7G,yes,train
A22WLQK2YZ80RH,yes,train
B000EM8UO2,yes,train
Kitties go ban,no,train
AB01PHMWTX8FF,yes,train
Check Expirati,no,train
A2JG97IDQGG5AD,no,train
A5X7K9KOEI5WY,yes,train
A6GQN2JPZ9HHO,no,train
A3R1O3R03TWAR3,yes,train
B000KDWUPK,yes,train
A1PD5J3NANSGGY,yes,train
A2PBNZQSOBUQVP,yes,train
Awesomth+1C,no,eval
A3RMPEMCT2SBXK,yes,train
B003UIFL0S,no,train
AZURD7XOM8L3,yes,train
APVJH1S1U8ZKC,yes,train
Dried Tomato S,no,train
A1ZQ66K0VG5TKM,yes,train
ANRD6B90QL0FF,yes,train
A9QJFSNLP5XPJ,yes,train
)e@ReceT9),no,train
B0048IQ9BY,yes,train
AY#=0KA8WC,no,eval
A32P8Q8CCO1,no,train
A Healthier Gu,no,train
A7UG6UIme ,no,eval
A new (CGT_0P4,no,train
AAAAEMVU3QL4X,yes,train
Remarkably goo,no,train
A165S6NPL5O86X,yes,train
A3NLJD4B4O,no,train
A31069W91Y,no,train
Usual1y63A,no,train
AGM6QMDPFI0OK,yes,train
AEHL5WCFVLZND,yes,eval
B0029K0XCY,yes,train
A3IC344TBEJK3E,yes,train
A3W527BN42AXN1,yes,eval
A2MAKUQWY64417,yes,train
A1HEUWBBW4YN8N,yes,eval
A1VMU6RNNOL4EE,yes,train
Benecoutter0,no,train
AXZDI7G4FTWE1,no,train
A1RWF5RT2J9RSD,no,train
A3TJY5W07RJ8BA,yes,train
A3VPT03I9WFQAQ,yes,eval
A28SOAHFT49K,no,train
Was gre used5,no,train
B001FAL52RTN5,no,train
A2BJF5UWHR91N8,yes,train
A1DHX9X1FYVW5J,yes,train
B0052BRWIU,yes,train
A5FDBDVM5TXPG,yes,train
A39AN1E0VZGPB9,yes,train
A2H8XOG8JD63D6,no,eval
A3OAY5WJ483H4Q,yes,train
B001EO5ZBK,yes,eval
A379GSZSBQU222,yes,train
A30ZZP4D4QEMFW,yes,eval
Fragrant8 t,no,train
A31HRZO47L2Z7I,yes,train
AWQ36QEA5PRKJ1,no,train
A36ECVXRJKQQGA,yes,train
ANODPMA2MSGZ6,yes,train
ALY1HFV6MF0VU,yes,train
A1@I_K25Z=FY5,no,train
lifesavers do ,no,train
A2JGXBY85A640W,yes,train
A308BUAPV3MKEH,yes,train
A3MA4GPSTTQTNX,yes,train
AFWZ45GDA1LVI,yes,eval
A1CPNV49GYJUEA,yes,train
A3P9O7LQWVBWY7,yes,eval
five stars for,no,train
A1FG93MLMXZUM2,no,eval
A8BTF46LQK,no,train
A2LX3AH9RD4FIY,yes,train
A3RWR5N9T!IJU,no,train
A1OWWE45J6ORKX,yes,train
A1UHL&Qnd no f,no,eval
A&19J6D1D3C,no,train
Se54s YG%U7,no,train
AQC89ZNYQP1W3,no,train
buy it in the ,no,train
A3IAU6ZPVF2R5K,yes,train
A100XEH6JQ2JP5,yes,train
A2C6V451SLC1PE,no,train
Good!EnM91,no,train
A2GV05OU99A9TL,yes,eval
Su)er dl like0,no,train
A38QF0U6C4GRM8,no,train
B002CJAQ56,no,train
B002W7V184,yes,train
A3M88BWL4YABUM,yes,train
A^9ABDK5e*p,no,train
A1Q6Q0RIAHSL02,yes,train
CHEDDAR BUNNIE,no,train
ANHG53RB9Q537,yes,train
P2rfect3U3KC8,no,train
AVCA51d Spo,no,train
AWCW07065XWI0,no,train
A2YAN1Ge 4o,no,train
A1DXHM9UEWAAC3,yes,train
B0002ZFNF0,no,eval
A3KRO2XVI3DZ4M,yes,train
Year of the Dr,no,eval
A33SH4RMN7W9SG,yes,eval
Great Price!,no,train
A1SIMU74WW269A,yes,train
A26R8BWL2F05HU,no,train
B000SANU8Q,yes,train
AE90D8XNXB3XM,yes,train
AR9DNMKL6L9T3,yes,train
B076O)C60Y,no,train
9001E88DM1C7RT,no,train
"B035Lad, a1",no,eval
A31K2OGW0HF4SB,yes,train
A2QEOZ0VRX3HRQ,yes,train
Cau7_onQS65,no,eval
CLEAN AND FRES,no,eval
AJM4YK5TS1Z4D,no,train
A3FFPWM4CYT5CL,yes,eval
A14D4D3RSA7WHZ,yes,train
B001E5DZZ2,no,train
ARK3F8KWYT30X,no,train
A24UYM9(JKRQ8,no,eval
Mom of Spoiled,no,eval
B002DMOWP2,yes,train
Nice Quality 2,no,eval
Cider is not c,no,train
A3TGMG8G3VCGGC,yes,train
I'm considerin,no,eval
My first order,no,train
A2F4E8SC8BA9N8,yes,train
APIRH27LD66WE,yes,train
Fresh7eX0Q,no,train
AS2V2SZMVNPK4,yes,train
A2DLJ04CHNE3WK,yes,train
A2833C15OTJ8Y5,yes,train
B00317M20U,no,train
A22IUWWT82K7FQ,yes,train
B006WOCAQA,yes,train
AVOC5KVDNYXLN,yes,eval
"A30BRZNwell, ",no,train
ABSRV00QLMXTJ,yes,eval
A4CALQLN1S260,no,train
B302Gks3an,no,train
B002M0FXNK,no,train
A7LJDI1HLZQOJ,yes,train
A28MOJ2L775RMT,yes,train
A2H45REHCJH2W8,yes,train
If you  Sna,no,train
AVWHLKTEGL706,yes,train
AXGK!Aa s^,no,train
A2GIZVYGW14RPL,yes,train
A1G8X9XN7GRRXH,no,train
A3!U1V02VON,no,train
Cameron's Orga,no,train
A2GIBQDM8BBIZR,yes,train
B000Iand M,no,train
Hard To Find,no,train
12844F0IABHB,no,train
A17STCFZ2NI75A,yes,train
B0000E2Y9V,yes,train
A1R1SLUHNE9GSI,yes,train
A13LOCCVWIGAW,yes,train
A1QN6Z2E6M0S2D,yes,train
A3JW71RF28KENW,no,train
A1NZLWETE0PC6X,no,train
12074FWUE8,no,train
A1Z0BPXOW9JWNI,yes,train
A1LCGN3EJUD0DZ,no,train
A2OLL9GKEU=CL0,no,train
AF6KYNRUIL(,no,train
A2UWJDLBDI1B7J,yes,train
Very suspiciou,no,train
Lo6e5ed with b,no,eval
A1XR8Q20AW6VPJ,yes,train
A28W8T21VVVMBE,no,train
B006X2JB3G,yes,train
A2IGSRUDYYT0HR,yes,train
We didn't know,no,train
B000G1EO64,yes,train
A1QCH87Q6SKAO4,yes,eval
A24JXR3M5EC40B,yes,train
A2HR3NSTLE62E7,yes,train
A21C9DAVVVPQ3D,yes,train
A2LKOJDXLW4219,no,train
B002AIRWR4,yes,train
A1VDR5M6GJ1A2K,yes,train
74PD81NY6QO8,no,train
A1TFFOOQYYIUB,yes,train
A2LQWDVAZ0RUV1,no,eval
A1N5M6H4GKNBG6,yes,train
A6OK0GVXP22KX,no,train
A3T1PWFJA2KRFM,yes,eval
A2RCZ8YKLE8B3O,yes,train
A3NMK252YWZ998,no,train
A2XPXX3HJFMLY9,no,eval
A2FI48N 5ND,no,train
A336IWK51ZR6JD,no,train
A3IELXICS9PUYP,yes,train
A1DN8TTYCPNHA3,yes,train
A12J7R7GAJ5FBZ,yes,eval
A3RSTFIR4AMCSQ,yes,train
300002twis,no,train
AY1TEUOPUAJPZ,yes,eval
The worst excu,no,train
A1M7VRB3IOTYEX,yes,eval
A1A8ZJXJ3V6HYS,yes,train
B0025UOOM8,yes,train
AXIBZTPLXALMQ,yes,eval
auth@ntWYW967,no,train
B004S0WETI,yes,train
AJ4L8What giv,no,train
B000HIT6XU,no,train
AOU640QW01V7,yes,eval
A2TCC0C5CGAQM3,yes,train
It was ok.,no,train
A37XU4S ab,no,eval
A101HKXZW7DER5,yes,train
AOL+4N^KZD6,no,train
A3LXN80UPZ1UWW,yes,train
B003ZXHC0K,yes,eval
simp6y L56,no,train
A1JKOH9RJT3E4U,yes,train
AXADD%tale,no,train
A11WPBIJOKBHL,no,eval
A6YEAHCVOHKWM,yes,train
A1IWH3V0K3WAQQ,yes,eval
A3UR5KVANJF2W3,no,eval
A3TI6XSBJ5GY00,no,train
AP3F7Z1ZBXPET,yes,train
B0039KEQUI,yes,eval
A26U1LJ801TMUT,yes,train
Tea%crae whol,no,train
B005DU2YCO,yes,train
A294XPNZFKDN1A,yes,train
A3AB5NCZTG09FO,yes,train
AU615LTQM8WMP,yes,train
A31L2Q92YVZ68O,no,train
Fresh and love,no,train
B001EALY6O,no,train
A2NG3N3d5Water,no,train
A3NXVK1A5LYUJ0,yes,train
A27PYPIBF5RLMB,yes,train
A23VV7AANT09NE,no,train
NOT THE CHIPS ,no,train
A1D3XIXEHNZRY0,yes,eval
AER56TBFGD4RQ,no,train
Just like at T,no,train
Vet re2 THE ra,no,eval
A35DBI2J8MX3IN,yes,eval
A1G42QUP4TR8Z6,no,train
A22V2D8E1NV5PZ,no,train
toxic5XTXX,no,train
A1OU32UZ07CR1H,yes,train
A1MW8KPEWXMUG9,yes,train
B004Yo to*8,no,train
1 f#r 8eet ce,no,train
AC6P8Q5URCW8V,yes,train
A3HZ7E9i9tle ,no,train
A3NOS22H78I2O3,yes,train
It makes him P,no,train
B0060L3B34W9,no,train
A1J4VED1MQ09HW,no,train
A1VNDWSIJADH6D,yes,eval
A2KTS73IKVSM2T,yes,train
B008ETHC28,yes,train
The besGI6,no,eval
ALP2LZQGUV0XZ,yes,train
B000H7D1N4,yes,eval
Non Del3A3,no,train
A2N0OW8SU0AX0J,yes,train
B002Q7RLG6,yes,train
A1HXD07OT4VP8P,yes,eval
I just luv Bia,no,train
A1JUVXPQM2DRE2,yes,train
B000LQXAQW8JO,no,eval
A3HQ4A6NE2M30F,no,eval
A1KR01CFPM4Y7H,yes,eval
B001A5WSMC,yes,train
A30T87R8X2EZX,yes,train
Good Tasting B,no,train
A1HGYRL6R2RHFV,no,eval
A1DE5J0U6MHWVQ,yes,train
A1A46RAEC5ZBC6,yes,eval
B0002AT6DA,yes,train
A16XB35N1ZKLOL,yes,train
B0488GEDLA,no,train
I love ZK2,no,train
B007KOOCJ4,yes,train
A3QFX2DMBWLM66,yes,train
A34RADWLEZYLMY,yes,eval
A3NTUO8EA80TCJ,yes,train
He+l&F81EYS,no,train
A3B1S8OMSAVBXK,yes,eval
A3QVHX2IYS3VYQ,no,train
AJ947!IOR5KFX,no,train
fav _erod ,no,train
Tea is so good,no,eval
Easy &o De,no,train
Ma6le0s Pow,no,eval
B000F5K7QM,yes,eval
Red Rose tea i,no,eval
A353N5KEKCESNC,yes,train
Skept_c GEM,no,train
Bleddie Okay a,no,train
A1C7AWWD1H1B4,no,eval
A20K570CN1QBS1,yes,eval
A1XQMALW9YH65G,yes,train
A141KMASADTOLS,yes,eval
B00*Krecei,no,train
A4AER5 Par8ial,no,train
AAONZ50U9K7NW,no,train
b^5ter L1UJ2,no,train
AV8HGBJ1OORNF,no,train
where are the ,no,train
A149XXYGR6WKS9,yes,train
AG6KZJCYROBRY,yes,train
Prefer the van,no,train
AA471VZS2UFW5,no,train
Bay View pork ,no,eval
B000MDHHQK,yes,train
Good for packa,no,eval
A2WGQFTEXAU03X,yes,train
B008FDRKPW88,no,train
AQO6TEUM8N3TI,no,train
Hint Water,no,train
B0016t6 COntr,no,eval
Love these Nat,no,train
A14SGU9HBR11AU,yes,train
B0001M0Z3O,yes,train
A2GVND2JLJJJXD,yes,eval
B002UV50FC,no,train
AKNEZCDOFKYV2,yes,eval
A15775Q an5 t,no,train
reese's dark c,no,train
A28CRWJ3EYTQ1C,yes,eval
A3F55Y4A6WT637,yes,train
A32VIPOLAO12KV,yes,train
My Cat Adores ,no,train
ANLYQVAI7TKUL,yes,train
B0041't$use a,no,train
A18P75U2H9JKI5,yes,train
A1TT3XCAI0VG,no,train
A258E04YF06Q1D,no,train
A17W36X7XYEG0N,yes,train
A3SCFZFC9WSE37,yes,train
ALRKVZP8LZNF6,yes,train
B001UO5FR8,yes,train
Great start if,no,train
Teddy Graham's,no,train
A11XDHNP9LII9J,yes,train
AGCG1N04CEFMO,no,train
A34G98Fic ger,no,train
B003QJN22K,no,train
B001EO64XS,yes,eval
A7HSE0PPW7ZXK,yes,eval
B003VVF4II,yes,eval
A2$OB2Rut Fill,no,eval
B001EPPBY0,yes,train
A1FFHLUB36KBRC,yes,eval
A3BD40HAJFZ6I7,yes,train
A125D7HOC89K1I,yes,train
A392E8%UJU,no,train
A2WZRBFV3BY7-,no,eval
B(00V190CF75,no,train
A18R6AVXVAHKH8,no,train
A233PJK1TZBMT4,no,train
B007FIIS36,no,train
A33GWG3NTV7JCI,yes,train
B4026act7y,no,eval
A1CCDHF22+RK0,no,eval
A3RWVFII4UMNP9,yes,eval
A3RZA435XNGZ8A,no,train
A123467FCJCBYU,yes,train
A15TLGBS1B6IET,no,train
A3DLQ022J4KZR5,yes,train
B000O5H0EU,no,train
Everything in ,no,eval
Doesn'tpearl9,no,eval
AEXX525RDFD8I,yes,eval
ATOE2ST7F1V1H,no,train
A14HK3AFZ0FOX6,yes,train
A1JD445UECI,no,train
B000NMG3BK,yes,train
A3W16SXin %ris,no,eval
B006R0Q8PI,yes,train
A2YNZBTXUA10CU,no,eval
A22B7L4WT2,no,train
A3EWGQ1VHQ3VAU,yes,train
Aweso8ePA96FH,no,train
B003C22AQ0,no,train
AVGXQ63QRAA26,yes,eval
A10U092KEX10M5,yes,train
AD63HEEBFCOOA,yes,train
A3V2PPGBOWKTDN,no,train
A3AZV5ELP55BEV,yes,train
Neither the be,no,train
A2FVYIAY0EBNJA,yes,train
AI2H34G2AY421,yes,eval
AF9LXHFTMKZPR,yes,train
A3IM8P4w-%a,no,train
A1DIC3O3FZ1J7X,yes,eval
A1F8U917CS,no,eval
ADZEL2V3PO0B4,yes,eval
=38GZXPIJ43NZH,no,train
AJ3QAM3XX4BUE,yes,eval
Can-'O D!G,no,train
A3W4QUWRXDM9M4,yes,train
H1inz Cs a,no,train
AR6E0WAEOCUKI,yes,eval
Sweet a656XNW,no,eval
B000F4J746,no,train
A2T05IG800,no,train
AXMF5JCKVRNIK,no,train
A2GPCPE7QHRASO,yes,train
B002C4QLGE,yes,train
great offer,no,train
A5UWCT3XWT84W,yes,train
A24K7O9ly ,no,train
A1NT4PTPFVG0AZ,yes,train
A2H36RIZW87VKA,yes,train
A2IX1B76ONTXEL,yes,train
A1S845B4N8ATHG,yes,train
A3NKTRAOWNCVMK,no,train
A2ORQKJRBS9N8U,no,eval
A29J5ZAU0VSOHN,no,train
Elephant tin,no,train
ALI5RPMWEBPB9,yes,train
A2TTPF82ZDL148,yes,train
Gross T538,no,train
Bahlsen Hit Co,no,train
Ducki3gjus= ,no,train
the beshe 6alu,no,train
A2P2GK46TMJO61,yes,eval
Ev4rythYV0,no,train
B00437EB92,yes,train
B004VLVD4G,yes,eval
just so good!,no,train
ADM7CHQGQHXKU,yes,eval
A1IZ44GJCYRPVQ,yes,train
AB3N90CH6A15X,yes,train
B0053O8OIS,yes,eval
A37OJ0UXHDD900,yes,train
A18SN3LDX2BM1M,yes,train
AP+312 Gar,no,train
B000L Bar He8,no,eval
Sugar^FYL8,no,train
B001JP7G3Y,yes,train
A21ZCSEDKL8V78,yes,train
B0043H16JU,yes,train
A230MV9ZCXEH2H,yes,train
A2PURJ7EMPXBCM,yes,train
"""Better than W",no,train
G0oss 4VB7NLR,no,train
Great Q1XK,no,train
A18R8BAit g,no,train
A2GYDZ6RN1UWJM,yes,train
B0026K8TEQ,yes,train
B0&2AYQF49,no,train
It's li+mix0--,no,train
"Useful, flexib",no,eval
B005HQQKXI,no,eval
B000F47E28,yes,train
A36PEWQ6MHMRE9,yes,train
AN82G9TC64RL9,yes,train
A10F1J8MPEM1EK,no,train
De2te8 ata haz,no,train
A2OXHO8Z5GDYEX,yes,train
A3FY9A385XHYTD,no,train
$GR8L5DJCOUZ,no,train
B000YPKRNG,yes,train
A30K67VMN27Z75,yes,eval
Chacun a son g,no,train
A2I0EWEPVA27I8,no,train
A14OI9H5IY9FTX,yes,eval
A117WANTSF2DIJ,no,train
B001H31ZS0,no,train
A3AZ420Z3CUP1K,no,train
AUWN7P5VHNA1U,no,eval
A30IVLV4N2AY1J,yes,train
A27XNUNXYOTCYG,yes,train
ARS4BQ3ALKNME,yes,train
AN1A1BSWVJ9QQ,yes,train
A1ST99FF3HLWKR,yes,train
"B001Dy,=1ast",no,train
"Sorry, not a h",no,train
A1T6ITZJYMXFLX,no,train
A3BBV2FNQC4EDH,no,train
A1VZAMMZFHIWBL,yes,train
A22NCPGQK1FKA1,yes,train
A946OAI31MVX7,yes,train
A1SM4T2EEQ7OVX,no,train
ADAQI7AWTT4ZQ,no,train
NescafeVKS763,no,train
AKJQO2QDIQX40,no,train
A2FE3UCL7V3ASA,yes,train
A1JPFYO344CFOX,yes,train
A1WSO0W2BRZH8G,yes,train
A2CE1ORI0KCBCU,no,train
A3L4HVF11HWV9F,no,train
A1Y0OWZPT7,no,train
A2EI547st0,no,train
A2IGV8U5ZEAA9K,yes,train
B004CX2VSU,no,train
A1KKFVO0F2XJ9E,yes,eval
AA7NXY3ng fis,no,train
B000YIWQFA,yes,eval
A5T5UBare N,no,eval
A2LP3HW20VLMHX,yes,train
AUV3OR951650C,no,train
A27OFOL5ERMRWE,yes,eval
A2NRL76KIJZUZ4,yes,train
A3GL7LJRVX4LQ0,yes,eval
A3LB629FU84WU3,no,train
A3BU6A9P0FD6QL,yes,eval
A1EQA0TA4VZEZJ,yes,train
B200E6P7X31!,no,eval
A38B98W2MYC9A6,yes,train
Boylan Ginger ,no,train
Baby li5MW5K3,no,eval
A16JIQC2COGZCM,yes,train
ACRLUE5HHKTAQ,yes,train
A1EQTLF8YB0KIB,no,train
A34MW3XLZ8NWEG,yes,train
A2HKOG7AMB3KAF,yes,train
Jus9 whBVV,no,eval
B001XWRNCW,yes,train
B002XVJI98,yes,train
4004Uhot sau,no,train
B003OEVLYS,yes,train
A286A0Z5ZK,no,train
A2TQHQIKWJO4VZ,yes,train
A1MMZDSRUKGEB5,no,train
A356YGE4I4I05V,no,train
Could nXVNG97,no,eval
ARLWZ48ZO82IG,yes,train
My pal gh4 ,no,eval
Pleasanis Popc,no,train
A1WWZCW4HFNC2F,yes,train
B007WUST0E,yes,train
A32JR2PS8U5DL8,yes,train
A19MLCA0TZMSGV,yes,train
AGLJ4NBTR8U8I,yes,train
looks really b,no,train
5est K-W7VSVGI,no,train
AR61VVAV4+,no,eval
White Cl 35 k,no,train
Finally....,no,train
A29KYYDIAC1V3C,no,train
A12UY5F2H3S6HB,no,train
A1HTC1JZVIWCMI,yes,train
A3OXF3MO0DRC3Z,yes,train
A3LQ60YIUXTXI8,no,train
AML7J0M5Y5UPS,no,train
A10DT91J8ZV7D6,yes,train
APPY6LU3TUUUQ,yes,train
A3GW1R0NRJDVVK,yes,train
"Tasty, but a t",no,eval
Boba Milk tea ,no,train
A4WZEACDNZ5YG,yes,eval
B001E7JPU71,no,train
B006FTBNF6,no,train
AY7MMGLF4RRD8,yes,train
B0086JR2LC,yes,train
A1T8I24GBE,no,train
B000RI4LQ4,yes,train
A2V7N2WV2HLLSY,yes,train
A1JOCI3IKWBSS5,yes,train
B009E0hili mi,no,train
A15AUSNV6CO30O,no,train
B001Hi5g a,no,train
A3VM4YTUUFN9JT,no,train
"Healthy, but t",no,eval
A6A82C42LXO35,yes,train
Canned Salmon,no,eval
A33UH5C95OXR9A,no,train
A1SCWUW== p,no,eval
A2VCYP7OP4FY38,yes,train
+elicioVCO,no,train
A7O427ARFVJYQ,yes,train
A31XHUHWOQJ9OJ,yes,train
A2LQABI15LFIBO,yes,train
A2M77JEMWCU9R1,yes,train
short baggie,no,train
A1ERS0UCG7DC4O,no,train
B003IMVAMO,no,train
A2B7ME3JG85Y8T,no,train
B0029K1ARG,yes,train
Taste great.  ,no,train
For Cinnamon L,no,eval
Terrific Pick-,no,train
A1Q9BYSU48Q,no,train
A1Y5SV2YJ9H1KM,yes,train
A10HAK3VK21HAO,yes,eval
A36BE5OBJCEYU5,no,train
A great green ,no,train
A2NHL1JPU0AW4U,yes,eval
A640MCM0J5VVS,yes,train
B005J6LMU2,yes,train
AHBS9LCAP12X6,no,train
A3V07M4DF7FW6N,yes,train
A23Y0LVT15FG9T,yes,train
AECS5RSR3P6L,no,train
A1E45OPF6KECIL,no,train
A2C9CW8XFVWW4R,yes,train
A22XI6PMIP99UF,no,train
Best price aro,no,train
B00110GBII,yes,train
ASILWPGJGC1JV,yes,train
Ver- taA gre,no,train
A3I1GTOA5EVSUL,yes,eval
A1UFEEJGYN746L,yes,train
A1IAKGC6tes g,no,train
B0045GZH8U,no,train
A2CBKX7AG89QFZ,yes,train
A3U3BS407KKI0,no,train
A2H2GBPVTTJ,no,train
A3N56JT's go,no,train
Awe+omeM8V,no,eval
A3UXPZ2OX - G,no,train
A2MFY40487EWLK,no,train
B004UHFWXY,no,train
B000SAPXN6,yes,train
A3TIYEN3NK97VF,no,train
A3430758953C,no,train
B001VSG9GCO,no,eval
ART4X1AU5QPG,no,eval
A1WB2ENeaction,no,train
B002GSL=A8,no,eval
A37HS7NFKODFEV,yes,train
A1CKAVBs5afe,no,train
AK8E6SL8@S17T,no,train
A2RS3L2WLZ8L5Z,yes,train
B0009K3FE4,yes,train
A22W8X0Z43F39Q,yes,train
AH4VF29ZI9SCM,yes,train
119956PF09,no,train
If I haD SOIL,no,train
6 out of 6 Dog,no,train
A3QIMRRWKMDWJA,no,eval
A2Z75T77Q31H9X,yes,train
A3K1SYAXSY0NDK,yes,train
UnpleasX8DN1T,no,train
OrganicX539G@R,no,train
A11QU2TY18JGFS,yes,train
AHX4INECE3HQW,no,train
B0004N0IBO,yes,train
A3OBOS5TOKKK5T,yes,train
AQX6OQJQ0Q74A,yes,train
B001C6F1EG,yes,train
Scent is too s,no,eval
A0otherEM1XB,no,train
A3IML49ZPCT8ZV,yes,eval
A39IFXQMEX7YKV,yes,train
A2RMD12V8QKV1E,no,eval
B003VMW0KC,no,train
A2H7E7KDI2CU1U,no,train
B004IJR8WM,yes,eval
B005FQH3B8,yes,train
B005G6TT5A,yes,train
A2OKZC43JMNSLS,yes,train
A2BAEHHC6BN710,yes,train
A3CEPKXGIWY94C,no,train
A1W@ILMO0O6,no,train
4XRJWPT5J4WAF,no,eval
Swanson's Chic,no,train
A3465RWLYW7PVD,yes,train
love Vita Coco,no,train
Best Wheat Pan,no,train
A34UQ949BI1Q0W,yes,train
=&'s BaQYOTT9,no,train
B002HG9R1I,no,train
A3O0QU9M0GQOG2,yes,train
APODDUKT9UKLS,yes,train
cat loves it,no,eval
B000KZN58E,yes,train
A36KUMV8S7XNAA,yes,train
B0009WMC8C,yes,eval
Freeze Dried A,no,train
Now you can pu,no,train
B0025Z0RRE,yes,train
A23747XY7VL8EK,yes,train
A1TTQQ3ZQ2,no,train
My Favorite Sz,no,train
A31L9PT1MU4VQJ,no,train
A17YDQSR62Q2S4,yes,train
@O4ZPIasting ,no,eval
A3JRPL3QKIUDT5,yes,train
A Real Treat !,no,train
tasty little s,no,train
A2VN8KKI8PZ5NJ,no,train
A1XHCSD352VRIT,yes,train
+0093a8d Excel,no,train
Did Not Includ,no,train
A89YJCillett,no,train
A8PHDY04Q6CNU,yes,train
B005GWUF16,no,train
A2S0DS3Y8PIREC,no,eval
A33PSPZWJM8VQP,yes,train
ABO5KFM38Y$AD,no,eval
B0001JXDTA,yes,train
A6MRZTQZBLHWV,no,train
ABU48SCSDIQV5,yes,train
A3G75P890DQ3V6,no,eval
B005D8U5E0,yes,train
AZ1KKWJ8N6YNK,yes,train
B0026HE2YA,yes,train
A2UDWO^66%,no,eval
More like a cr,no,train
A2GDXIMKQKLA90,yes,train
A38B8MH526PY16,yes,train
A91PQW+46U,no,train
A3DMY8JVM8R0V7,yes,eval
A3K5FC4M9M0YMY,yes,train
A3QPS6DTQ7OG5P,yes,train
A3BQCMYV8AGJWI,no,train
A)Y0VOG_1MS,no,train
A3DI4SAEM81N1Y,yes,train
A11P5QPO3PGHAH,yes,train
Got me on the ,no,eval
B003O20GDM,yes,eval
Single 1LT3,no,train
"Yummy, Yummy  ",no,train
A2ULDMR7GF5SD5,yes,train
B0040PWJ1E,yes,eval
A1QJ8VUTZ3PIHW,yes,train
AI5F553BEAAX2,no,train
It satisfies m,no,train
AC0FT8CGC3YSH,yes,train
A3KLURE2V0J0QH,no,train
A3R1FMSOF1SBNE,yes,train
A28OBO76AL06JR,yes,train
22NNAX1IJCKD,no,train
AXQWT0SOGYAH2,yes,train
A3NNGJTH6EJS4F,yes,eval
A38E42T9O9AE6K,no,eval
A3431BF5A96JQB,no,eval
B003TIVBSK,yes,eval
Fear th+rms,no,train
A2O29GFOZWBDL,no,eval
5ot tooSO ,no,train
Per1ec-4XW,no,train
A14G1NRNRH787Y,no,train
Good daily tre,no,eval
Quisp ple $a,no,train
AKVL9VFSI591B,yes,train
A26KDPM299NWDT,no,train
AFROQRJDZMRMZ,yes,train
A2XN5NFMS2JWDI,yes,train
B407E miss ^,no,train
Taste7UL6Q6WJJ,no,train
B003JYQD7I,no,train
A1DAIDX4M7FTG4,yes,eval
0001Eshould y,no,train
B004Ienoug*,no,train
Always prompt,no,train
B00%1OCJHYZ6W,no,train
A218XUX8AVMYUG,yes,train
A3VPBZBZPNE7HL,yes,train
Perf*cth choc,no,eval
A12VMWWHK1QHEI,yes,train
B001KYGMO8,yes,train
A2NOBJ7QN91W26,yes,train
B000FNEX8C,no,train
AISAJ674CUJJT,yes,train
B000RE7MUK,yes,train
A1NC0H3L3ZMG5U,yes,eval
Sugar ed4Tha,no,train
A1RLP0R1N8H8C4,yes,train
AD7IF3VITUS6V,yes,train
B001DJ2PAU,yes,train
MY FAVOURITE C,no,train
A15ND0HWYYDYI0,yes,train
A2NRHZS77431HD,yes,train
Not wor6YXV83,no,train
ASA3JSA83VEO,yes,train
AVNOHOBO4ZAQP,yes,eval
A1D4EYRBAH3U21,yes,train
A13QWVCU87ZCWC,yes,train
A2I6MHMAZZDCRX,yes,train
B005ZVBYM2,no,train
deep stock,no,train
A1UIUGEI7A6DBZ,yes,train
A2RJYZT2AD4TU5,no,train
B004W8CC0M,yes,train
A31RZ7Oeavel,no,train
B000F62WGO,yes,train
Coll1geSX6,no,eval
#ow cal4CRF,no,train
A22CQ3Z0O0YIYW,yes,eval
B000F70Y86,yes,train
AY7EFV drin8 ,no,train
+71MW11ZJ1VXAC,no,train
A2YXJ3JWJFZ7HY,yes,train
B0018CLXV4,yes,train
B0010SVND4,yes,eval
A14HGKSIPLKYHP,yes,train
A23DD993TFHBC2,yes,train
AVISX-F72TJ,no,train
A3+0N2HH6PDAX,no,train
A80HSYQYS2JX0,no,train
A12C0B2RV5,no,train
B001R2Q1SA,yes,train
AIVQ2HSHLFUST,yes,train
A1V1W2FL416JBW,yes,train
A3BQGUM3KVZGM2,yes,train
B0026JM8HVYQ,no,eval
A1SS9OGD79U7KS,yes,train
B0015RVAII,no,train
Perfect Shower,no,eval
B009371SIO,yes,train
A50PS6PW0AEPC,no,train
A2E8V6EKSC,no,train
"TASTY g ""3ri",no,train
A1SBTMXNMF1BRP,yes,train
B000PIHXK2,yes,train
A17P6RJ95UMM84,yes,train
gnawhide treat,no,train
B006CX4488,yes,train
W_nka3SPrunes ,no,train
SU2ARLEinted:8,no,train
A1D10WEAENN736,yes,train
A1PGSFK5DT8GFV,no,train
A1B76M4NC5F941,no,train
A3NCJ91KIYRLX9,yes,train
A1IZIRZ0JQE6NZ,no,train
A3VILJEJR1WPR5,yes,train
AB8ST32FI3WC3,yes,train
A2I2GW3OBF19TI,yes,train
Unethical busi,no,eval
B005H love th,no,train
AW6IVBara Fi,no,train
B003TRL87U,no,train
AY1LZC17KMTJC,yes,train
AUVMY6hingl,no,eval
A2IIK2L1Z6577U,yes,eval
ABAV2B9NA64NH,no,train
B005S3I1AA,yes,eval
B003G flavor,no,train
